BSC;Site;Nom secteur;Nbre TRX;ID;LAC;Longitude;Latitude
BZBSC2;MATOUMBOU;MATUMB3;2;15 043;15;"14°42'38,5""E";"4°15'34""S"
BZBSC1;MATOURS;MATUR17;4;11 617;11;"15°14'8,43""E";"4°18'19,25""S"
BZBSC1;MATOURS;MATUR18;4;11 618;11;"15°14'8,43""E";"4°18'19,25""S"
BZBSC1;MATOURS;MATUR19;4;11 619;11;"15°14'8,43""E";"4°18'19,25""S"
BZBSC2;MATY;MATY1;2;12 531;12;"15°43'53,1""E";"3°57'7,9""S"
BZBSC2;MATY;MATY2;2;12 532;12;"15°43'53,1""E";"3°57'7,9""S"
BZBSC2;MATY;MATY3;2;12 533;12;"15°43'53,1""E";"3°57'7,9""S"
PNBSC3;MAWATA;MWATA1;4;23 411;23;"11°52'45""E";"4°47'17""S"
PNBSC3;MAWATA;MWATA2;2;23 412;23;"11°52'45""E";"4°47'17""S"
PNBSC3;MAWATA;MWATA3;2;23 413;23;"11°52'45""E";"4°47'17""S"
PNBSC3;MAWATA;MWATA7;8;23 417;23;"11°52'45""E";"4°47'17""S"
PNBSC3;MAWATA;MWATA8;8;23 418;23;"11°52'45""E";"4°47'17""S"
PNBSC3;MAWATA;MWATA9;4;23 419;23;"11°52'45""E";"4°47'17""S"
BZBSC2;MAYAMA;MAYAM1;2;15 081;15;"14°52'45,84""E";"3°49'57,79""S"
BZBSC2;MAYAMA;MAYAM2;2;15 082;15;"14°52'45,84""E";"3°49'57,79""S"
BZBSC2;MAYAMA;MAYAM3;2;15 083;15;"14°52'45,84""E";"3°49'57,79""S"
BZBSC1;MAYANGA;MAYANG1;4;11 181;11;"15°11'56,65""E";"4°17'31,42""S"
BZBSC1;MAYANGA;MAYANG2;4;11 182;11;"15°11'56,65""E";"4°17'31,42""S"
BZBSC1;MAYANGA;MAYANG3;4;11 183;11;"15°11'56,65""E";"4°17'31,42""S"
BZBSC2;MAYEYE;MYEYE1;2;15 211;15;"13°38'27,24""E";"3°40'55,42""S"
BZBSC2;MAYEYE;MYEYE2;2;15 212;15;"13°38'27,24""E";"3°40'55,42""S"
BZBSC2;MAYEYE;MYEYE3;2;15 213;15;"13°38'27,24""E";"3°40'55,42""S"
BZBSC1;MAYINGA_BZV;MAYING1;2;11 741;11;"15°11'30,59""E";"4°16'41,64""S"
BZBSC1;MAYINGA_BZV;MAYING2;4;11 742;11;"15°11'30,59""E";"4°16'41,64""S"
BZBSC1;MAYINGA_BZV;MAYING3;2;11 743;11;"15°11'30,59""E";"4°16'41,64""S"
PNBSC2;MAYOKO;MAYOKO1;2;22 271;22;"12°48'31,9""E";"2°17'6,6""S"
PNBSC2;MAYOKO;MAYOKO2;2;22 272;22;"12°48'31,9""E";"2°17'6,6""S"
PNBSC2;MAYOKO;MAYOKO3;2;22 273;22;"12°48'31,9""E";"2°17'6,6""S"
BZBSC3;MAZALA;MAZALA1;4;13 071;13;"15°15'33,62""E";"4°13'46,67""S"
BZBSC3;MAZALA;MAZALA2;4;13 072;13;"15°15'33,62""E";"4°13'46,67""S"
BZBSC3;MAZALA;MAZALA3;4;13 073;13;"15°15'33,62""E";"4°13'46,67""S"
BZBSC3;MAZALA;MAZALA7;4;13 077;13;"15°15'33,62""E";"4°13'46,67""S"
BZBSC3;MAZALA;MAZALA8;4;13 078;13;"15°15'33,62""E";"4°13'46,67""S"
BZBSC3;MAZALA;MAZALA9;4;13 079;13;"15°15'33,62""E";"4°13'46,67""S"
BZBSC2;MBANZADOUNGA;BANDZA1;4;15 401;15;"15°0'41,9""E";"4°30'44,1""S"
BZBSC2;MBANZADOUNGA;BANDZA2;4;15 402;15;"15°0'41,9""E";"4°30'44,1""S"
BZBSC2;MBANZADOUNGA;BANDZA3;4;15 403;15;"15°0'41,9""E";"4°30'44,1""S"
BZBSC2;MBEMBE;MBEMBE1;2;15 051;15;"13°40'37,2""E";"4°11'21,01""S"
BZBSC2;MBEMBE;MBEMBE2;2;15 052;15;"13°40'37,2""E";"4°11'21,01""S"
BZBSC2;MBEMBE;MBEMBE3;2;15 053;15;"13°40'37,2""E";"4°11'21,01""S"
PNBSC2;MBINDA;MBINDA1;2;22 291;22;"12°52'21,1""E";"2°6'10,8""S"
PNBSC2;MBINDA;MBINDA2;2;22 292;22;"12°52'21,1""E";"2°6'10,8""S"
PNBSC2;MBINDA;MBINDA3;2;22 293;22;"12°52'21,1""E";"2°6'10,8""S"
PNBSC3;MBOTA;MBOTA1;2;23 231;23;"11°53'51""E";"4°46'36""S"
PNBSC3;MBOTA;MBOTA2;4;23 232;23;"11°53'51""E";"4°46'36""S"
PNBSC3;MBOTA;MBOTA3;4;23 233;23;"11°53'51""E";"4°46'36""S"
PNBSC3;MBOTA;MBOTA7;4;23 237;23;"11°53'51""E";"4°46'36""S"
PNBSC3;MBOTA;MBOTA8;4;23 238;23;"11°53'51""E";"4°46'36""S"
PNBSC3;MBOTA;MBOTA9;4;23 239;23;"11°53'51""E";"4°46'36""S"
PNBSC1;MBOTA-ROCK;MBOTAR1;4;21 011;21;"11°54'1,08""E";"4°47'25,01""S"
PNBSC1;MBOTA-ROCK;MBOTAR2;4;21 012;21;"11°54'1,08""E";"4°47'25,01""S"
PNBSC1;MBOTA-ROCK;MBOTAR3;4;21 013;21;"11°54'1,08""E";"4°47'25,01""S"
PNBSC1;MBOTA-ROCK;MBOTAR7;6;21 017;21;"11°54'1,08""E";"4°47'25,01""S"
PNBSC1;MBOTA-ROCK;MBOTAR8;6;21 018;21;"11°54'1,08""E";"4°47'25,01""S"
PNBSC1;MBOTA-ROCK;MBOTAR9;6;21 019;21;"11°54'1,08""E";"4°47'25,01""S"
HWBSC01;MBOUA;MBOUA1;2;14 131;14;"17°8'43,8""E";"1°41'0,82""N"
HWBSC01;MBOUA;MBOUA2;2;14 132;14;"17°8'43,8""E";"1°41'0,82""N"
HWBSC01;MBOUA;MBOUA3;2;14 133;14;"17°8'43,8""E";"1°41'0,82""N"
BZBSC3;MBOUALE1;MBUAL11;4;13 601;13;"15°16'59,2""E";"4°12'57,4""S"
BZBSC3;MBOUALE1;MBUAL12;4;13 602;13;"15°16'59,2""E";"4°12'57,4""S"
BZBSC3;MBOUALE1;MBUAL13;4;13 603;13;"15°16'59,2""E";"4°12'57,4""S"
BZBSC3;MBOUALE1;MBUAL17;4;13 607;13;"15°16'59,2""E";"4°12'57,4""S"
BZBSC3;MBOUALE1;MBUAL18;4;13 608;13;"15°16'59,2""E";"4°12'57,4""S"
BZBSC3;MBOUALE1;MBUAL19;4;13 609;13;"15°16'59,2""E";"4°12'57,4""S"
BZBSC2;MBOUAMBE;MBOUAM1;4;12 541;12;"15°39'31""E";"3°1'33,1""S"
BZBSC2;MBOUAMBE;MBOUAM2;2;12 542;12;"15°39'31""E";"3°1'33,1""S"
BZBSC2;MBOUAMBE;MBOUAM3;2;12 543;12;"15°39'31""E";"3°1'33,1""S"
BZBSC2;MBOUKOU(SOUMOUNA);NBUKU1;2;15 061;15;"14°57'10,8""E";"4°22'5,81""S"
BZBSC2;MBOUKOU(SOUMOUNA);NBUKU2;2;15 062;15;"14°57'10,8""E";"4°22'5,81""S"
BZBSC2;MBOUKOU(SOUMOUNA);NBUKU3;2;15 063;15;"14°57'10,8""E";"4°22'5,81""S"
PNBSC2;MBOUNDI;MBUNDI1;2;22 301;22;"12°4'36,7""E";"4°31'53,6""S"
PNBSC2;MBOUNDI;MBUNDI2;2;22 302;22;"12°4'36,7""E";"4°31'53,6""S"
PNBSC2;MBOUNDI;MBUNDI3;8;22 303;22;"12°4'36,7""E";"4°31'53,6""S"
PNBSC2;MENGO;MENGO1;4;22 311;22;"11°57'24""E";"4°39'45""S"
BZBSC3;MERIDIEN;MERDIE7;4;13 247;13;"15°16'37,21""E";"4°16'2,97""S"
BZBSC3;MERIDIEN;MERDIE8;4;13 248;13;"15°16'37,21""E";"4°16'2,97""S"
BZBSC3;MERIDIEN;MERDIE9;4;13 249;13;"15°16'37,21""E";"4°16'2,97""S"
BZBSC1;MFILOU1;MFILU11;4;11 191;11;"15°13'52,14""E";"4°15'11,05""S"
BZBSC1;MFILOU1;MFILU12;4;11 192;11;"15°13'52,14""E";"4°15'11,05""S"
BZBSC1;MFILOU1;MFILU13;4;11 193;11;"15°13'52,14""E";"4°15'11,05""S"
BZBSC1;MFILOU1;MFILU17;4;11 197;11;"15°13'52,14""E";"4°15'11,05""S"
BZBSC1;MFILOU1;MFILU18;4;11 198;11;"15°13'52,14""E";"4°15'11,05""S"
BZBSC1;MFILOU1;MFILU19;4;11 199;11;"15°13'52,14""E";"4°15'11,05""S"
BZBSC1;MFILOU2;MFILU21;2;11 381;11;"15°13'48""E";"4°14'27""S"
BZBSC1;MFILOU2;MFILU22;2;11 382;11;"15°13'48""E";"4°14'27""S"
BZBSC1;MFILOU2;MFILU23;2;11 383;11;"15°13'48""E";"4°14'27""S"
PNBSC2;MFOUATI;MFUATI1;2;22 321;22;"13°0'0""E";"4°0'0""S"
PNBSC2;MFOUATI;MFUATI2;2;22 322;22;"13°0'0""E";"4°0'0""S"
PNBSC2;MFOUATI;MFUATI3;2;22 323;22;"13°0'0""E";"4°0'0""S"
BZBSC3;MIADEKA;MIADEK1;4;13 191;13;"15°17'12,91""E";"4°15'18,79""S"
BZBSC3;MIADEKA;MIADEK2;4;13 192;13;"15°17'12,91""E";"4°15'18,79""S"
BZBSC3;MIADEKA;MIADEK3;4;13 193;13;"15°17'12,91""E";"4°15'18,79""S"
BZBSC3;MIADEKA;MIADEK7;4;13 197;13;"15°17'12,91""E";"4°15'18,79""S"
BZBSC3;MIADEKA;MIADEK8;4;13 198;13;"15°17'12,91""E";"4°15'18,79""S"
BZBSC3;MIADEKA;MIADEK9;4;13 199;13;"15°17'12,91""E";"4°15'18,79""S"
BZBSC2;MIELEKOUKA;MIELEK1;2;12 031;12;"15°0'32""E";"1°36'20,1""N"
BZBSC2;MIELEKOUKA;MIELEK2;2;12 032;12;"15°0'32""E";"1°36'20,1""N"
BZBSC3;MIKALOU1;MIKALU1;4;13 141;13;"15°16'26,62""E";"4°12'56,52""S"
BZBSC3;MIKALOU1;MIKALU2;4;13 142;13;"15°16'26,62""E";"4°12'56,52""S"
BZBSC3;MIKALOU1;MIKALU3;4;13 143;13;"15°16'26,62""E";"4°12'56,52""S"
BZBSC3;MIKALOU1;MIKALU7;4;13 147;13;"15°16'26,62""E";"4°12'56,52""S"
BZBSC3;MIKALOU1;MIKALU8;4;13 148;13;"15°16'26,62""E";"4°12'56,52""S"
BZBSC3;MIKALOU1;MIKALU9;4;13 149;13;"15°16'26,62""E";"4°12'56,52""S"
PNBSC2;MIKAMBA;MIKABA1;2;22 331;22;"13°20'48,9""E";"3°45'23,2""S"
PNBSC2;MIKAMBA;MIKABA2;2;22 332;22;"13°20'48,9""E";"3°45'23,2""S"
PNBSC2;MIKAMBA;MIKABA3;2;22 333;22;"13°20'48,9""E";"3°45'23,2""S"
BZBSC2;MINDOULI;MIDULI1;4;15 011;15;"14°21'0""E";"4°16'18,41""S"
BZBSC2;MINDOULI;MIDULI2;4;15 012;15;"14°21'0""E";"4°16'18,41""S"
BZBSC2;MINDOULI;MIDULI3;4;15 013;15;"14°21'0""E";"4°16'18,41""S"
BZBSC1;MINISTERE_PLAN;PLAN1;4;11 251;11;"15°15'40,18""E";"4°16'45,8""S"
BZBSC1;MINISTERE_PLAN;PLAN2;4;11 252;11;"15°15'40,18""E";"4°16'45,8""S"
BZBSC1;MINISTERE_PLAN;PLAN3;4;11 253;11;"15°15'40,18""E";"4°16'45,8""S"
BZBSC1;MINISTERE_PLAN;PLAN7;4;11 257;11;"15°15'40,18""E";"4°16'45,8""S"
BZBSC1;MINISTERE_PLAN;PLAN8;4;11 258;11;"15°15'40,18""E";"4°16'45,8""S"
BZBSC1;MINISTERE_PLAN;PLAN9;4;11 259;11;"15°15'40,18""E";"4°16'45,8""S"
BZBSC2;MISSAFOU;MISAFU1;4;15 501;15;"14°28'34,46""E";"4°16'51,38""S"
BZBSC2;MISSAFOU;MISAFU2;4;15 502;15;"14°28'34,46""E";"4°16'51,38""S"
BZBSC2;MISSAFOU;MISAFU3;4;15 503;15;"14°28'34,46""E";"4°16'51,38""S"
BZBSC2;MOHALI;MOHALI1;2;12 561;12;"15°29'41,8""E";"0°16'25,8""N"
BZBSC2;MOHALI;MOHALI2;2;12 562;12;"15°29'41,8""E";"0°16'25,8""N"
BZBSC2;MOHALI;MOHALI3;2;12 563;12;"15°29'41,8""E";"0°16'25,8""N"
BZBSC2;MOKEKO;MOKEKO1;2;12 891;12;"15°56'53,5""E";"1°32'19,6""N"
BZBSC2;MOKEKO;MOKEKO2;2;12 892;12;"15°56'53,5""E";"1°32'19,6""N"
BZBSC2;MOKEKO;MOKEKO3;2;12 893;12;"15°56'53,5""E";"1°32'19,6""N"
PNBSC3;MONGO_POUKOU;POUKOU1;4;23 621;23;"11°51'51""E";"4°42'57""S"
PNBSC3;MONGO_POUKOU;POUKOU2;4;23 622;23;"11°51'51""E";"4°42'57""S"
PNBSC3;MONGO_POUKOU;POUKOU3;4;23 623;23;"11°51'51""E";"4°42'57""S"
PNBSC3;MONT_KAMBA1;KAMBA17;4;23 067;23;"11°55'25,68""E";"4°46'25,93""S"
PNBSC3;MONT_KAMBA1;KAMBA18;4;23 068;23;"11°55'25,68""E";"4°46'25,93""S"
PNBSC3;MONT_KAMBA1;KAMBA19;4;23 069;23;"11°55'25,68""E";"4°46'25,93""S"
PNBSC3;MONT_KAMBA2;KAMBA21;4;23 071;23;"11°54'26""E";"4°44'40""S"
PNBSC3;MONT_KAMBA2;KAMBA22;4;23 072;23;"11°54'26""E";"4°44'40""S"
PNBSC3;MONT_KAMBA2;KAMBA23;2;23 073;23;"11°54'26""E";"4°44'40""S"
PNBSC3;MONT_KAMBA2;KAMBA27;4;23 077;23;"11°54'26""E";"4°44'40""S"
PNBSC3;MONT_KAMBA2;KAMBA28;4;23 078;23;"11°54'26""E";"4°44'40""S"
PNBSC3;MONT_KAMBA2;KAMBA29;4;23 079;23;"11°54'26""E";"4°44'40""S"
PNBSC3;MONT_KAMBA3;KAMBA31;4;23 611;23;"11°55'27,84""E";"4°43'44""S"
PNBSC3;MONT_KAMBA3;KAMBA32;4;23 612;23;"11°55'27,84""E";"4°43'44""S"
PNBSC3;MONT_KAMBA3;KAMBA33;4;23 613;23;"11°55'27,84""E";"4°43'44""S"
BZBSC3;MONT_KINTELE;KNTEL1;4;13 491;13;"15°19'37,31""E";"4°7'56,75""S"
BZBSC3;MONT_KINTELE;KNTEL2;4;13 492;13;"15°19'37,31""E";"4°7'56,75""S"
PNBSC2;MONT_MBELO;MBELO1;4;22 281;22;"12°54'48,1""E";"4°7'28,5""S"
BZBSC2;MOSSAKA;MOSAKA1;2;12 961;12;"16°47'47,9""E";"1°13'28,4""S"
BZBSC2;MOSSAKA;MOSAKA2;4;12 962;12;"16°47'47,9""E";"1°13'28,4""S"
BZBSC2;MOSSAKA;MOSAKA3;2;12 963;12;"16°47'47,9""E";"1°13'28,4""S"
PNBSC2;MOSSENDJO;MOSNJO1;2;22 361;22;"12°43'7,7""E";"2°56'44,5""S"
PNBSC2;MOSSENDJO;MOSNJO2;4;22 362;22;"12°43'7,7""E";"2°56'44,5""S"
PNBSC2;MOSSENDJO;MOSNJO3;4;22 363;22;"12°43'7,7""E";"2°56'44,5""S"
HWBSC01;MOUALE;MOUALE1;2;14 071;14;"17°10'53,76""E";"3°22'32,48""N"
HWBSC01;MOUALE;MOUALE2;2;14 072;14;"17°10'53,76""E";"3°22'32,48""N"
HWBSC01;MOUALE;MOUALE3;2;14 073;14;"17°10'53,76""E";"3°22'32,48""N"
PNBSC2;MOUKASSA;MUKASA1;2;22 771;22;"13°34'41,67""E";"2°50'18,53""S"
PNBSC2;MOUKASSA;MUKASA2;2;22 772;22;"13°34'41,67""E";"2°50'18,53""S"
PNBSC2;MOUKASSA;MUKASA3;4;22 773;22;"13°34'41,67""E";"2°50'18,53""S"
BZBSC3;MOUKONDO1;MKOND11;4;13 121;13;"15°16'22,26""E";"4°13'49,26""S"
BZBSC3;MOUKONDO1;MKOND12;4;13 122;13;"15°16'22,26""E";"4°13'49,26""S"
BZBSC3;MOUKONDO1;MKOND13;4;13 123;13;"15°16'22,26""E";"4°13'49,26""S"
BZBSC3;MOUKONDO1;MKOND17;4;13 127;13;"15°16'22,26""E";"4°13'49,26""S"
BZBSC3;MOUKONDO1;MKOND18;4;13 128;13;"15°16'22,26""E";"4°13'49,26""S"
BZBSC3;MOUKONDO1;MKOND19;4;13 129;13;"15°16'22,26""E";"4°13'49,26""S"
BZBSC3;MOUKONDO2;MKOND21;4;13 341;13;"15°16'1,8""E";"4°14'7,5""S"
BZBSC3;MOUKONDO2;MKOND22;4;13 342;13;"15°16'1,8""E";"4°14'7,5""S"
BZBSC3;MOUKONDO2;MKOND23;4;13 343;13;"15°16'1,8""E";"4°14'7,5""S"
BZBSC3;MOUKONDO2;MKOND27;4;13 347;13;"15°16'1,8""E";"4°14'7,5""S"
BZBSC3;MOUKONDO2;MKOND28;4;13 348;13;"15°16'1,8""E";"4°14'7,5""S"
BZBSC3;MOUKONDO2;MKOND29;4;13 349;13;"15°16'1,8""E";"4°14'7,5""S"
BZBSC2;MOUKOUKOULOU;MUKULU1;2;15 191;15;"13°46'35,41""E";"3°52'45,25""S"
BZBSC2;MOUKOUKOULOU;MUKULU2;2;15 192;15;"13°46'35,41""E";"3°52'45,25""S"
BZBSC2;MOUKOUKOULOU;MUKULU3;2;15 193;15;"13°46'35,41""E";"3°52'45,25""S"
BZBSC3;MOUNGALI1;MUNGA11;4;13 221;13;"15°16'28,78""E";"4°15'2,66""S"
BZBSC3;MOUNGALI1;MUNGA12;4;13 222;13;"15°16'28,78""E";"4°15'2,66""S"
BZBSC3;MOUNGALI1;MUNGA13;4;13 223;13;"15°16'28,78""E";"4°15'2,66""S"
BZBSC3;MOUNGALI1;MUNGA17;4;13 227;13;"15°16'28,78""E";"4°15'2,66""S"
BZBSC3;MOUNGALI1;MUNGA18;4;13 228;13;"15°16'28,78""E";"4°15'2,66""S"
BZBSC3;MOUNGALI1;MUNGA19;4;13 229;13;"15°16'28,78""E";"4°15'2,66""S"
BZBSC3;MOUNGALI3;MUNGA37;4;13 667;13;"15°16'40,4""E";"4°15'15,4""S"
BZBSC3;MOUNGALI3;MUNGA38;4;13 668;13;"15°16'40,4""E";"4°15'15,4""S"
BZBSC3;MOUNGALI3;MUNGA39;4;13 669;13;"15°16'40,4""E";"4°15'15,4""S"
BZBSC1;MOUTABALA;MOUTAB1;2;11 391;11;"15°13'3,25""E";"4°15'48,02""S"
BZBSC1;MOUTABALA;MOUTAB2;2;11 392;11;"15°13'3,25""E";"4°15'48,02""S"
BZBSC1;MOUTABALA;MOUTAB3;2;11 393;11;"15°13'3,25""E";"4°15'48,02""S"
BZBSC2;MOUYONDZI;MUYOND1;4;15 151;15;"13°55'12,9""E";"3°59'46,9""S"
BZBSC2;MOUYONDZI;MUYOND2;4;15 152;15;"13°55'12,9""E";"3°59'46,9""S"
BZBSC2;MOUYONDZI;MUYOND3;4;15 153;15;"13°55'12,9""E";"3°59'46,9""S"
PNBSC1;MPAKA1;MPAK11;4;21 471;21;"11°54'59,8""E";"4°48'37,2""S"
PNBSC1;MPAKA1;MPAK12;4;21 472;21;"11°54'59,8""E";"4°48'37,2""S"
PNBSC1;MPAKA1;MPAK13;4;21 473;21;"11°54'59,8""E";"4°48'37,2""S"
PNBSC1;MPAKA1;MPAK17;4;21 477;21;"11°54'59,8""E";"4°48'37,2""S"
PNBSC1;MPAKA1;MPAK18;4;21 478;21;"11°54'59,8""E";"4°48'37,2""S"
PNBSC1;MPAKA1;MPAK19;4;21 479;21;"11°54'59,8""E";"4°48'37,2""S"
BZBSC2;MPASSA-MINE;MPASSA1;4;15 091;15;"14°9'55,08""E";"4°22'3""S"
BZBSC2;MPASSA-MINE;MPASSA2;4;15 092;15;"14°9'55,08""E";"4°22'3""S"
BZBSC2;MPASSA-MINE;MPASSA3;3;15 093;15;"14°9'55,08""E";"4°22'3""S"
BZBSC3;MPILA AIRTEL;PILAZ1;4;13 281;13;"15°17'31,48""E";"4°15'27,68""S"
BZBSC3;MPILA AIRTEL;PILAZ2;2;13 282;13;"15°17'31,48""E";"4°15'27,68""S"
BZBSC3;MPILA AIRTEL;PILAZ3;2;13 283;13;"15°17'31,48""E";"4°15'27,68""S"
BZBSC3;MPILA AIRTEL;PILAZ7;4;13 287;13;"15°17'31,48""E";"4°15'27,68""S"
BZBSC3;MPILA AIRTEL;PILAZ8;4;13 288;13;"15°17'31,48""E";"4°15'27,68""S"
BZBSC3;MPILA AIRTEL;PILAZ9;4;13 289;13;"15°17'31,48""E";"4°15'27,68""S"
BZBSC3;MPILA1;PILA11;4;13 231;13;"15°17'50,32""E";"4°15'50,8""S"
BZBSC3;MPILA1;PILA12;4;13 232;13;"15°17'50,32""E";"4°15'50,8""S"
BZBSC3;MPILA1;PILA13;4;13 233;13;"15°17'50,32""E";"4°15'50,8""S"
BZBSC3;MPILA1;PILA18;4;13 238;13;"15°17'50,32""E";"4°15'50,8""S"
BZBSC3;MPILA1;PILA19;4;13 239;13;"15°17'50,32""E";"4°15'50,8""S"
BZBSC3;MPILAINDUS;PILA31;2;13 411;13;"15°17'45,2""E";"4°15'23,08""S"
BZBSC3;MPILAINDUS;PILA32;2;13 412;13;"15°17'45,2""E";"4°15'23,08""S"
BZBSC3;MPILAINDUS;PILA33;2;13 413;13;"15°17'45,2""E";"4°15'23,08""S"
BZBSC3;MPILAINDUS;PILA37;4;13 417;13;"15°17'45,2""E";"4°15'23,08""S"
BZBSC3;MPILAINDUS;PILA38;4;13 418;13;"15°17'45,2""E";"4°15'23,08""S"
BZBSC3;MPILAINDUS;PILA39;4;13 419;13;"15°17'45,2""E";"4°15'23,08""S"
BZBSC2;MPINI;MPINI1;4;12 571;12;"15°53'59,4""E";"1°40'41,2""S"
BZBSC2;MPINI;MPINI2;2;12 572;12;"15°53'59,4""E";"1°40'41,2""S"
BZBSC2;MPINI;MPINI3;4;12 573;12;"15°53'59,4""E";"1°40'41,2""S"
BZBSC1;MPISSA2;MPISA27;8;11 207;11;"15°15'18,61""E";"4°18'5,85""S"
BZBSC1;MPISSA2;MPISA28;2;11 208;11;"15°15'18,61""E";"4°18'5,85""S"
BZBSC1;MPISSA2;MPISA29;8;11 209;11;"15°15'18,61""E";"4°18'5,85""S"
PNBSC3;MPITA1;PITA17;4;23 447;23;"11°51'7,3""E";"4°48'32,3""S"
PNBSC3;MPITA1;PITA18;4;23 448;23;"11°51'7,3""E";"4°48'32,3""S"
PNBSC3;MPITA1;PITA19;4;23 449;23;"11°51'7,3""E";"4°48'32,3""S"
PNBSC3;MPITA2;PITA27;4;23 457;23;"11°51'25""E";"4°48'46""S"
PNBSC3;MPITA2;PITA28;4;23 458;23;"11°51'25""E";"4°48'46""S"
PNBSC3;MPITA2;PITA29;4;23 459;23;"11°51'25""E";"4°48'46""S"
BZBSC2;MPO;MPO1;2;12 581;12;"15°29'34,5""E";"2°23'41,6""S"
BZBSC2;MPO;MPO2;2;12 582;12;"15°29'34,5""E";"2°23'41,6""S"
BZBSC2;MPO;MPO3;2;12 583;12;"15°29'34,5""E";"2°23'41,6""S"
BZBSC2;MPOUYA;MPOUYA1;4;12 591;12;"16°9'49,5""E";"2°35'44""S"
BZBSC2;MPOUYA;MPOUYA2;2;12 592;12;"16°9'49,5""E";"2°35'44""S"
PNBSC3;MVOUNVOU;VUMVU1;4;23 461;23;"11°52'17,8""E";"4°46'48,61""S"
PNBSC3;MVOUNVOU;VUMVU2;4;23 462;23;"11°52'17,8""E";"4°46'48,61""S"
PNBSC3;MVOUNVOU;VUMVU3;4;23 463;23;"11°52'17,8""E";"4°46'48,61""S"
PNBSC3;MVOUNVOU;VUMVU7;4;23 467;23;"11°52'17,8""E";"4°46'48,61""S"
PNBSC3;MVOUNVOU;VUMVU8;4;23 468;23;"11°52'17,8""E";"4°46'48,61""S"
PNBSC3;MVOUNVOU;VUMVU9;4;23 469;23;"11°52'17,8""E";"4°46'48,61""S"
PNBSC2;MVOUTI;MVOUTI1;2;22 031;22;"12°29'11,04""E";"12°29'11,04""N"
PNBSC2;MVOUTI;MVOUTI2;2;22 032;22;"12°29'11,04""E";"12°29'11,04""N"
PNBSC2;MVOUTI;MVOUTI3;2;22 033;22;"12°29'11,04""E";"12°29'11,04""N"
PNBSC2;NCESSE;NCESE1;2;22 001;22;"12°31'25,32""E";"4°28'53,51""S"
PNBSC2;NCESSE;NCESE2;2;22 002;22;"12°31'25,32""E";"4°28'53,51""S"
PNBSC2;NCESSE;NCESE3;2;22 003;22;"12°31'25,32""E";"4°28'53,51""S"
HWBSC01;NDOKI1;NDOKI11;2;14 001;14;"16°36'50,04""E";"1°35'28,39""N"
HWBSC01;NDOKI1;NDOKI12;2;14 002;14;"16°36'50,04""E";"1°35'28,39""N"
HWBSC01;NDOKI1;NDOKI13;2;14 003;14;"16°36'50,04""E";"1°35'28,39""N"
BZBSC3;NDOLO;NDOLLO1;8;13 381;13;"15°17'28,4""E";"4°13'10,4""S"
BZBSC3;NDOLO;NDOLLO2;4;13 382;13;"15°17'28,4""E";"4°13'10,4""S"
BZBSC3;NDOLO;NDOLLO3;8;13 383;13;"15°17'28,4""E";"4°13'10,4""S"
BZBSC3;NDOLO;NDOLLO7;8;13 387;13;"15°17'28,4""E";"4°13'10,4""S"
BZBSC3;NDOLO;NDOLLO8;4;13 388;13;"15°17'28,4""E";"4°13'10,4""S"
BZBSC3;NDOLO;NDOLLO9;8;13 389;13;"15°17'28,4""E";"4°13'10,4""S"
BZBSC3;NEW753;NW7531;4;13 361;13;"15°17'10,46""E";"4°14'23,35""S"
BZBSC3;NEW753;NW7532;4;13 362;13;"15°17'10,46""E";"4°14'23,35""S"
BZBSC3;NEW753;NW7533;2;13 363;13;"15°17'10,46""E";"4°14'23,35""S"
BZBSC3;NEW753;NW7537;4;13 367;13;"15°17'10,46""E";"4°14'23,35""S"
BZBSC3;NEW753;NW7538;4;13 368;13;"15°17'10,46""E";"4°14'23,35""S"
BZBSC3;NEW753;NW7539;4;13 369;13;"15°17'10,46""E";"4°14'23,35""S"
BZBSC2;NGABE;NGABE1;4;12 601;12;"16°8'36,6""E";"3°12'25,5""S"
BZBSC2;NGABE;NGABE2;2;12 602;12;"16°8'36,6""E";"3°12'25,5""S"
BZBSC2;NGABE;NGABE3;2;12 603;12;"16°8'36,6""E";"3°12'25,5""S"
BZBSC3;NGAMAKOSSO;NGAMAK1;4;13 161;13;"15°17'29,69""E";"4°11'59,46""S"
BZBSC3;NGAMAKOSSO;NGAMAK2;4;13 162;13;"15°17'29,69""E";"4°11'59,46""S"
BZBSC3;NGAMAKOSSO;NGAMAK3;4;13 163;13;"15°17'29,69""E";"4°11'59,46""S"
BZBSC2;NGBALA;NGBALA1;2;12 851;12;"14°53'14,28""E";"2°1'39,22""N"
BZBSC2;NGBALA;NGBALA2;2;12 852;12;"14°53'14,28""E";"2°1'39,22""N"
BZBSC2;NGBALA;NGBALA3;2;12 853;12;"14°53'14,28""E";"2°1'39,22""N"
BZBSC2;NGO;NGO1;4;12 611;12;"15°43'7,2""E";"2°30'51,8""S"
BZBSC2;NGO;NGO2;4;12 612;12;"15°43'7,2""E";"2°30'51,8""S"
BZBSC2;NGO;NGO3;4;12 613;12;"15°43'7,2""E";"2°30'51,8""S"
BZBSC2;NGOKO;NGOKO1;2;12 621;12;"15°24'50,5""E";"0°33'43,54""S"
BZBSC2;NGOKO;NGOKO2;2;12 622;12;"15°24'50,5""E";"0°33'43,54""S"
