long_decimal;lat_decimal
12,80886111;2,285166667
12,80886111;2,285166667
15,25933889;4,229630556
15,25933889;4,229630556
15,25933889;4,229630556
15,25933889;4,229630556
15,25933889;4,229630556
15,25933889;4,229630556
15,01163889;4,51225
15,01163889;4,51225
15,01163889;4,51225
13,677;4,189169444
13,677;4,189169444
13,677;4,189169444
12,87252778;2,103
12,87252778;2,103
12,87252778;2,103
11,8975;4,776666667
11,8975;4,776666667
11,8975;4,776666667
11,8975;4,776666667
11,8975;4,776666667
11,8975;4,776666667
11,9003;4,790280556
11,9003;4,790280556
11,9003;4,790280556
11,9003;4,790280556
11,9003;4,790280556
11,9003;4,790280556
17,1455;1,683561111
17,1455;1,683561111
17,1455;1,683561111
15,28311111;4,215944444
15,28311111;4,215944444
15,28311111;4,215944444
15,28311111;4,215944444
15,28311111;4,215944444
15,28311111;4,215944444
15,65861111;3,025861111
15,65861111;3,025861111
15,65861111;3,025861111
14,953;4,368280556
14,953;4,368280556
14,953;4,368280556
12,07686111;4,531555556
12,07686111;4,531555556
12,07686111;4,531555556
11,95666667;4,6625
15,27700278;4,267491667
15,27700278;4,267491667
15,27700278;4,267491667
15,23115;4,253069444
15,23115;4,253069444
15,23115;4,253069444
15,23115;4,253069444
15,23115;4,253069444
15,23115;4,253069444
15,23;4,240833333
15,23;4,240833333
15,23;4,240833333
13;4
13;4
13;4
15,28691944;4,255219444
15,28691944;4,255219444
15,28691944;4,255219444
15,28691944;4,255219444
15,28691944;4,255219444
15,28691944;4,255219444
15,00888889;1,605583333
15,00888889;1,605583333
15,27406111;4,2157
15,27406111;4,2157
15,27406111;4,2157
15,27406111;4,2157
15,27406111;4,2157
15,27406111;4,2157
13,34691667;3,756444444
13,34691667;3,756444444
13,34691667;3,756444444
14,35;4,271780556
14,35;4,271780556
14,35;4,271780556
15,26116111;4,279388889
15,26116111;4,279388889
15,26116111;4,279388889
15,26116111;4,279388889
15,26116111;4,279388889
15,26116111;4,279388889
14,47623889;4,280938889
14,47623889;4,280938889
14,47623889;4,280938889
15,49494444;0,273833333
15,49494444;0,273833333
15,49494444;0,273833333
15,94819444;1,538777778
15,94819444;1,538777778
15,94819444;1,538777778
11,86416667;4,715833333
11,86416667;4,715833333
11,86416667;4,715833333
11,9238;4,773869444
11,9238;4,773869444
11,9238;4,773869444
11,90722222;4,744444444
11,90722222;4,744444444
11,90722222;4,744444444
11,90722222;4,744444444
11,90722222;4,744444444
11,90722222;4,744444444
11,9244;4,728888889
11,9244;4,728888889
11,9244;4,728888889
15,32703056;4,132430556
15,32703056;4,132430556
12,91336111;4,124583333
16,79663889;1,224555556
16,79663889;1,224555556
16,79663889;1,224555556
12,71880556;2,945694444
12,71880556;2,945694444
12,71880556;2,945694444
17,1816;3,375688889
17,1816;3,375688889
17,1816;3,375688889
13,57824167;2,838480556
13,57824167;2,838480556
13,57824167;2,838480556
15,27285;4,23035
15,27285;4,23035
15,27285;4,23035
15,27285;4,23035
15,27285;4,23035
15,27285;4,23035
15,26716667;4,235416667
15,26716667;4,235416667
15,26716667;4,235416667
15,26716667;4,235416667
15,26716667;4,235416667
15,26716667;4,235416667
13,77650278;3,879236111
13,77650278;3,879236111
13,77650278;3,879236111
15,27466111;4,250738889
15,27466111;4,250738889
15,27466111;4,250738889
15,27466111;4,250738889
15,27466111;4,250738889
15,27466111;4,250738889
15,27788889;4,254277778
15,27788889;4,254277778
15,27788889;4,254277778
15,21756944;4,263338889
15,21756944;4,263338889
15,21756944;4,263338889
13,92025;3,996361111
13,92025;3,996361111
13,92025;3,996361111
11,91661111;4,810333333
11,91661111;4,810333333
11,91661111;4,810333333
11,91661111;4,810333333
11,91661111;4,810333333
11,91661111;4,810333333
14,1653;4,3675
14,1653;4,3675
14,1653;4,3675
15,29207778;4,257688889
15,29207778;4,257688889
15,29207778;4,257688889
15,29207778;4,257688889
15,29207778;4,257688889
